AOL Call Center Shutdowns in my neighborhood,AOL-Call-Center-Shutdowns-in-my-neighborhood,"<p>I live in Jacksonville, and AOL has a large Call Center down the street from my home. Well AOL lost 875,000 subscribers last quarter, so they are closing that call center. I was once an AOL user back in the day, but I got an actual internet ISP account in 1994. So I have not used AOL in 12 years. I remember when they were a Mac only service as well.</p><p>
</p><p>
I certainly feel bad for the employees who lost their jobs today, but I think the writting has been on the wall for AOL for a long time.</p><p>
</p><p>
They had an extremely nice facilty here in Jax. AOL is having Job fairs to try to place the 1200 workers who lost their jobs today.</p>",2011-01-18 03:24:47.000,markdown
Couple of ColdFusion positions open in Tampa Bay area,Couple-of-ColdFusion-positions-open-in-Tampa-Bay-area,"<p>My former employer, Jagged Peak is looking for a couple of ColdFusion developers in the Tampa Bay area. Here is their post;</p><p>
</p><p>
Immediate opening for full time, permanent Web Application programmer in Tampa, FL. Telecommuting is not an option.</p><p>
</p><p>
You should be comfortable designing and maintaining complex, enterprise-level web applications inside an existing development team.</p><p>
</p><p>
Each candidate will be tested for proficiency and should be prepared to provide code samples.</p><p>
</p><p>
Must be proficient in:</p><p>
ColdFusion (5,6,7)</p><p>
Fusebox (all versions)</p><p>
HTML / DHTML</p><p>
JavaScript</p><p>
CSS</p><p>
XML</p><p>
T-SQL</p><p>
</p><p>
Must have working knowledge of or desire to learn:</p><p>
Webservices</p><p>
Java</p><p>
PL/SQL</p><p>
</p><p>
Knowledge of one or more of the following is a plus:</p><p>
Flash / ActionScript</p><p>
AJAX</p><p>
.NET</p><p>
ASP 3</p><p>
</p><p>
Send Applications to: rcrutchfield at jaggedpeak dot com.</p><p>
</p><p>
EOE</p>",2011-01-18 03:24:47.000,markdown
Next JaxFusion meeting on June 6th.,Next-JaxFusion-meeting-on-June-6th,<p>Lasts nights JaxFusion meeting on Flex went fairly smoothly. We will having a presentation on ColdFusion MX 7's reporting tool on June the 6th at Vurv Technology. </p>,2011-01-18 03:24:47.000,markdown
New Adobe.com has ColdFusion on the Homepage,New-Adobecom-has-ColdFusion-on-the-Homepage,"<p>I have seen a lot of blogging this morning about the final merger of Adobe and Macromedia's web sites this morning. The biggest change I have seen is that Adobe now lists ColdFusion on their homepage.</p><p>
</p><p>
I have been blogging about problems I have seen since the conversion of the two sites started, but I wanted to add I know this has been a ton of work for Adobe. My kudos to Adobe. </p>",2011-01-18 03:24:47.000,markdown
Adobe.com outages,AdobeDotComOutages,"<p>Adobe and Macromedia websites have had some outages recently. I have been trying to get to MXNA all morning, and I have been presented with a ColdFusion error. From what I hear, they will have their web infastructure merged within the next few weeks. I guess I will have to be patient. </p>",2011-01-18 03:24:47.000,markdown
JaxFusion meeting on May 2nd at Vurv Technology,JaxFusion-meeting-on-May-2nd-at-Vurv-Technology,"<p>The JaxFusion user group meeting will be having their next meeting on May 2nd at 6:30 PM at Vurv Technology in Jacksonville. The presentation will cover new features in Flex 2.0, and how to integrate ColdFusion MX 7 with Flex. </p>",2011-01-18 03:24:47.000,markdown
How to invoke the ImageWatcher CFC,HowtoinvoketheImageWatcherCFC,"<p>Leif Wells asked if I would edit my previous <a href=""http://www.fekke.com/blog/index.cfm/2006/4/20/FileWatcherEventgatewayCFCforJpegthumbnailresizing"">blog post</a> on how to invoke the ImageWatcher CFC. The CFC is actually invoked by the Event Gateway. A new Gateway instance needs to be created in the ColdFusion Administrator. To create a new instance, click on the ""Event Gateways"" link, then on the ""Gateway Instances"". This will the ability to add or edit a new Gateway Instance. A new Instance requires a Gateway ID, Gateway type (DirectoryWatcher), CFC path (path to my ImageWatcher CFC), and a reference to the Configuration File.</p><p>
</p><p>
The configuration file tells ColdFusion which folder to watch, the interval, and which functions to call for the directory watcher. Here is an example of a config file;</p><p>
</p><p>
<div class=""code"">directory=c:<A TARGET=""_blank"" HREF=""\\images"">\\images</A><br>
interval=10000<br>
extensions=jpg,jpeg<br>
addFunction=onAdd</div></p><p>
</p><p>
You can also use functions for onChange and onDelete.</p>",2011-01-18 03:24:48.000,markdown
File Watcher Event gateway CFC for Jpeg thumbnail resizing,FileWatcherEventgatewayCFCforJpegthumbnailresizing,"<p>I gave a presentation last year on the Event Gateway for ColdFusion MX 7. John Lyons asked me to post the code for the CFC I used in my presentation to my blog.</p><p>
</p><p>
The way this code works is that it uses a File watcher event gateway to see if any files of type jpg are written to a folder specified in the Event Gateway. Here is the code for the CFC.</p><p>
</p><p>
<div class=""code""><FONT COLOR=MAROON>&lt;cfcomponent displayname=<FONT COLOR=BLUE>""imageWatcher""</FONT>&gt;</FONT><br>
<br>
&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;cffunction name=<FONT COLOR=BLUE>""onAdd""</FONT> access=<FONT COLOR=BLUE>""public""</FONT> returntype=<FONT COLOR=BLUE>""void""</FONT>&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;cfargument name=<FONT COLOR=BLUE>""CFEvent""</FONT> type=<FONT COLOR=BLUE>""struct""</FONT> required=<FONT COLOR=BLUE>""true""</FONT>&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;cfset data=CFEvent.data&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;cflog file=<FONT COLOR=BLUE>""MydirWatcher""</FONT> application=<FONT COLOR=BLUE>""No""</FONT> text=<FONT COLOR=BLUE>""ACTION: #data.type#; FILE: #data.filename#; TIME: #timeFormat(data.lastmodified)#""</FONT>&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;cftry&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;cfset createThumbImage(data.filename) /&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;cfcatch type=<FONT COLOR=BLUE>""any""</FONT>&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;cfwddx action=<FONT COLOR=BLUE>""cfml2wddx""</FONT> input=<FONT COLOR=BLUE>""#cfcatch#""</FONT> output=<FONT COLOR=BLUE>""myWDDX""</FONT> /&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;cflog file=<FONT COLOR=BLUE>""MydirWatcher""</FONT> application=<FONT COLOR=BLUE>""No""</FONT> text=<FONT COLOR=BLUE>""#myWDDX#""</FONT>&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;/cfcatch&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;/cftry&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;/cffunction&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;<br>
&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;cffunction name=<FONT COLOR=BLUE>""createThumbImage""</FONT> access=<FONT COLOR=BLUE>""public""</FONT> returntype=<FONT COLOR=BLUE>""void""</FONT>&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;cfargument name=<FONT COLOR=BLUE>""filepath""</FONT> type=<FONT COLOR=BLUE>""string""</FONT> required=<FONT COLOR=BLUE>""yes""</FONT> /&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;cfset var imageName = <FONT COLOR=BLUE>""Thumb""</FONT> & getFileFromPath(arguments.filepath) /&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;cfset var ImageIOObj = CreateObject(<FONT COLOR=BLUE>""Java""</FONT>, <FONT COLOR=BLUE>""javax.imageio.ImageIO""</FONT>) /&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;cfset var FileInputStream = CreateObject(<FONT COLOR=BLUE>""Java""</FONT>, <FONT COLOR=BLUE>""java.io.FileInputStream""</FONT>) /&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;cfset var FileOutputStream = CreateObject(<FONT COLOR=BLUE>""Java""</FONT>, <FONT COLOR=BLUE>""java.io.FileOutputStream""</FONT>) /&gt;</FONT> <br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;cfset var newImage = createObject(<FONT COLOR=BLUE>""java""</FONT>, <FONT COLOR=BLUE>""java.awt.image.BufferedImage""</FONT>) /&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;cfset var AffineTransform = CreateObject(<FONT COLOR=BLUE>""Java""</FONT>, <FONT COLOR=BLUE>""java.awt.geom.AffineTransform""</FONT>) /&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;cfset var AffineTransformOp = CreateObject(<FONT COLOR=BLUE>""Java""</FONT>, <FONT COLOR=BLUE>""java.awt.image.AffineTransformOp""</FONT>) /&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;cfset var width = 0 /&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;cfset var height = 0 /&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;cfset var imageType = 0 /&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=GRAY><I>&lt;!--- Ideal ratio is 128 pixels by 128 pixels ---&gt;</I></FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;cfset FileInputStream.init(arguments.filepath) /&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;cfset Image = ImageIOObj.read(FileInputStream) /&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;cfset width = Image.getWidth() /&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;cfset height = Image.getHeight() /&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;cfset imageRatio = height/width /&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=GRAY><I>&lt;!--- Set the new dimensions for the thumbnail based on the image ratio. ---&gt;</I></FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;cfif imageRatio GT<FONT COLOR=BLUE> 1</FONT>&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;cfset newHeight = 128 /&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;cfset newWidth = 128 * (width/height) /&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;cfelse&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;cfset newHeight = 128 * (height/width) /&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;cfset newWidth = 128 /&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;/cfif&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;cfset pWidth = newWidth / Width /&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;cfset pHeight = newHeight / Height /&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;cfset jwidth = javaCast(<FONT COLOR=BLUE>""int""</FONT>, newWidth) /&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;cfset jheight = javaCast(<FONT COLOR=BLUE>""int""</FONT>, newHeight) /&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;cfset imageType = Image.getType() /&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;cfset newImage.init(jwidth, jheight, imageType) /&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;cfset AffineTransform.scale(pWidth, pHeight) /&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;cfset AffineTransformOp.init(AffineTransform, AffineTransformOp.TYPE_BILINEAR) /&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;cfset AffineTransformOp.filter(Image, newImage) /&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;cfset FileOutputStream.init(<FONT COLOR=BLUE>""<A TARGET=""_blank"" HREF=""c:\thumbnails"">c:\thumbnails</A>\#imageName#""</FONT>) /&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;cfset ImageIOObj.write(newImage, <FONT COLOR=BLUE>""jpg""</FONT>, FileOutputStream) /&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;cfset Image.flush() /&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;cfset FileOutputStream.close() /&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<br>
&nbsp;&nbsp;&nbsp;<FONT COLOR=MAROON>&lt;/cffunction&gt;</FONT><br>
&nbsp;&nbsp;&nbsp;<br>
<FONT COLOR=MAROON>&lt;/cfcomponent&gt;</FONT></div></p><p>
</p><p>
This code uses the underlying Java libraries that are included with ColdFusion to resize the images.</p><p>
</p><p>
Doug Hughes has written an Image component that takes advantage of these underlying java libraries. I highly recommend that if you need to do image processing in your web app, that you take a look at some of the components that Doug sells at his company <a href=""http://www.alagad.com"">Alagad</a>. He also sells a component for doing Capchas.</p>",2011-01-18 03:24:48.000,markdown
Mercury New Media is hiring two ColdFusion Developers in Tampa,Mercury-New-Media-is-hiring-two-ColdFusion-Developers-in-Tampa,<p>Mercury New Media is hiring two ColdFusion developers in the Tampa Bay area. The <a href=""http://www.mercurynewmedia.com/index.cfm/fuseaction/Who.Employment"">Positions</a> are for junior and senior developers. </p>,2011-01-18 03:24:48.000,markdown
Flex 2.0 can not load MessageBrokerServlet,Flex20cannotloadMessageBrokerServlet,"<p>I have been playing around with some of the Flex 2.0 examples for ColdFusion. I am trying to get the cfcontact example working and I get the following error when I try to edit the flex-data-service.xml file.</p><p>
<div class=""code"">error Could not pre-load servlet: MessageBrokerServlet</div> I made the following two changes to this file;</p><p>
</p><p>
<div class=""code""><FONT COLOR=GREEN>&lt;adapters&gt;</FONT><br>
        <FONT COLOR=GREEN>&lt;adapter-definition id=<FONT COLOR=BLUE>""actionscript""</FONT> class=<FONT COLOR=BLUE>""flex.data.adapters.ASObjectAdapter""</FONT> default=<FONT COLOR=BLUE>""true""</FONT>/&gt;</FONT><br>
        <FONT COLOR=GREEN>&lt;adapter-definition id=<FONT COLOR=BLUE>""java-dao""</FONT> class=<FONT COLOR=BLUE>""flex.data.adapters.JavaAdapter""</FONT>/&gt;</FONT><br>
        <FONT COLOR=GREEN>&lt;adapter-definition id=<FONT COLOR=BLUE>""hibernate""</FONT> class=<FONT COLOR=BLUE>""flex.data.adapters.HibernateAdapter""</FONT>/&gt;</FONT><br>
        <FONT COLOR=GRAY><I>&lt;!-- Uncomment this if you want to use the ColdFusion Data Services Adapter --&gt;</I></FONT><br>
        <FONT COLOR=GREEN>&lt;adapter-definition id=<FONT COLOR=BLUE>""coldfusion-dao""</FONT> class=<FONT COLOR=BLUE>""coldfusion.flex.CFDataServicesAdapter""</FONT>/&gt;</FONT><br>
        <br>
    <FONT COLOR=GREEN>&lt;/adapters&gt;</FONT></div></p><p>
</p><p>
I also added the destination for the cfcontact;</p><p>
</p><p>
<div class=""code""><FONT COLOR=NAVY>&lt;destination id=<FONT COLOR=BLUE>""cfcontact""</FONT>&gt;</FONT> <br>
       <FONT COLOR=GREEN>&lt;adapter ref=<FONT COLOR=BLUE>""coldfusion-dao""</FONT>/&gt;</FONT> <br>
         &lt;channels&gt; <br>
           &lt;channel ref=<FONT COLOR=BLUE>""cf-dataservice-rtmp""</FONT> /&gt; <br>
         &lt;/channels&gt; <br>
         <FONT COLOR=NAVY>&lt;properties&gt;</FONT> <br>
             <FONT COLOR=NAVY>&lt;metadata&gt;</FONT> <br>
                 <FONT COLOR=NAVY>&lt;identity property=<FONT COLOR=BLUE>""contactId""</FONT>/&gt;</FONT> <br>
             <FONT COLOR=NAVY>&lt;/metadata&gt;</FONT> <br>
             <FONT COLOR=NAVY>&lt;network&gt;</FONT> <br>
                 <FONT COLOR=NAVY><FONT COLOR=FF8000>&lt;session-timeout&gt;</FONT></FONT>0<FONT COLOR=NAVY><FONT COLOR=FF8000>&lt;/session-timeout&gt;</FONT></FONT> <br>
                 <FONT COLOR=NAVY>&lt;paging enabled=<FONT COLOR=BLUE>""false""</FONT> size=<FONT COLOR=BLUE>""10""</FONT>/&gt;</FONT> <br>
                 <FONT COLOR=TEAL>&lt;throttle-inbound policy=<FONT COLOR=BLUE>""ERROR""</FONT> max-frequency=<FONT COLOR=BLUE>""500""</FONT>/&gt;</FONT> <br>
                 <FONT COLOR=TEAL>&lt;throttle-outbound policy=<FONT COLOR=BLUE>""REPLACE""</FONT> max-frequency=<FONT COLOR=BLUE>""500""</FONT>/&gt;</FONT> <br>
             <FONT COLOR=NAVY>&lt;/network&gt;</FONT> <br>
             <FONT COLOR=NAVY><FONT COLOR=FF8000>&lt;server&gt;</FONT></FONT> <br>
                 <FONT COLOR=GREEN>&lt;assembler&gt;</FONT> <br>
                    <br>
                     <FONT COLOR=NAVY>&lt;component&gt;</FONT>samples.contact.ContactAssembler<FONT COLOR=NAVY>&lt;/component&gt;</FONT> <br>
                    <br>
                     <FONT COLOR=NAVY>&lt;hostname&gt;</FONT>localhost<FONT COLOR=NAVY>&lt;/hostname&gt;</FONT> <br>
                    <br>
                     <FONT COLOR=GREEN>&lt;access&gt;</FONT> <br>
                        <br>
                         <FONT COLOR=NAVY>&lt;method-access-level&gt;</FONT>remote<FONT COLOR=NAVY>&lt;/method-access-level&gt;</FONT> <br>
                     <FONT COLOR=GREEN>&lt;/access&gt;</FONT> <br>
                   <br>
                     <FONT COLOR=NAVY>&lt;property-case&gt;</FONT> <br>
                        <br>
                         <FONT COLOR=NAVY><FONT COLOR=FF8000>&lt;force-cfc-lowercase&gt;</FONT></FONT>false<FONT COLOR=NAVY><FONT COLOR=FF8000>&lt;/force-cfc-lowercase&gt;</FONT></FONT> <br>
                       <br>
                         <FONT COLOR=NAVY><FONT COLOR=FF8000>&lt;force-query-lowercase&gt;</FONT></FONT>false<FONT COLOR=NAVY><FONT COLOR=FF8000>&lt;/force-query-lowercase&gt;</FONT></FONT> <br>
                        <br>
                         <FONT COLOR=NAVY><FONT COLOR=FF8000>&lt;force-struct-lowercase&gt;</FONT></FONT>false<FONT COLOR=NAVY><FONT COLOR=FF8000>&lt;/force-struct-lowercase&gt;</FONT></FONT> <br>
                     <FONT COLOR=NAVY>&lt;/property-case&gt;</FONT> <br>
                 <FONT COLOR=GREEN>&lt;/assembler&gt;</FONT> <br>
<br>
                <br>
                 <FONT COLOR=FF8000>&lt;fill-method&gt;</FONT> <br>
                     <FONT COLOR=NAVY>&lt;name&gt;</FONT>fill<FONT COLOR=NAVY>&lt;/name&gt;</FONT> <br>
                 <FONT COLOR=FF8000>&lt;/fill-method&gt;</FONT> <br>
<br>
                 <FONT COLOR=NAVY>&lt;sync-method&gt;</FONT> <br>
                     <FONT COLOR=NAVY>&lt;name&gt;</FONT>sync<FONT COLOR=NAVY>&lt;/name&gt;</FONT> <br>
                 <FONT COLOR=NAVY>&lt;/sync-method&gt;</FONT> <br>
<br>
                 &lt;get-method&gt; <br>
                     <FONT COLOR=NAVY>&lt;name&gt;</FONT>get<FONT COLOR=NAVY>&lt;/name&gt;</FONT> <br>
                 &lt;/get-method&gt; <br>
<br>
                 &lt;count-method&gt; <br>
                     <FONT COLOR=NAVY>&lt;name&gt;</FONT>count<FONT COLOR=NAVY>&lt;/name&gt;</FONT> <br>
                 &lt;/count-method&gt; <br>
             <FONT COLOR=NAVY><FONT COLOR=FF8000>&lt;/server&gt;</FONT></FONT> <br>
         <FONT COLOR=NAVY>&lt;/properties&gt;</FONT> <br>
     <FONT COLOR=NAVY>&lt;/destination&gt;</FONT></div></p><p>
</p><p>
The only thing I can think of that might be causing a problem is that I am running CF mystic under IIS and Jrun. I have standalone version of jrun Flex data services running on port 8700.</p><p>
</p><p>
Has anyone found a fix for this yet?</p>",2011-01-18 03:24:48.000,markdown
Google calendar and Ajax,GoogleCalendarAndAjax,"<p>Google just opened their calendar application to public beta. I have been playing around with it this morning, and once again Google is making good use of Ajax on this site. There is a link to it <a href=""http://www.google.com/calendar/"">here</a> at Google's beta site.</p>",2011-01-18 03:24:48.000,markdown
I am using php bloging software for jaxrow.org,bBlogPhpBloggingSOftwareForJaxrowDotOrg,"<p>I am a board member of my local <a href=""http://www.jaxrow.org"">rowing club</a> here in Jacksonville. When they found out I was a web developer, they asked me if I would work on their web site.</p><p>
</p><p>
Our hosting provider uses LAMP to host their web sites, so everything is Apache, PHP and MySQL. I have worked with MySQL and Apache before, but not so much with PHP. Since I know enough to be dangerous with PHP, I decided to try using one of the open source packages for blogging, so we could use blog software on the web site.</p><p>
</p><p>
I decided to use <a href=""http://www.bblog.com/"">bBlog</a> for our blog. One of the things I noticed was how easy it was to install the different php projects that I came across. Most of these packages make it very easy to install on a LAMP site just using FTP and an HTML based wizard.</p>",2011-01-18 03:24:48.000,markdown
Boot Camp and VMWare both available for Intel Macs,Boot-Camp-and-VMWare-both-available-for-Intel-Macs,"<p>When Apple first announced the MacBook Pro earlier this year, I thought about ordering one then, but decided against buying one for several reasons. One is that I just bought a PowerMac last year before the announcement. Another reason is I use my current laptop for my DBA work, and SQL Server is my primary database. A couple of weeks ago someone came out with a way to dual boot a Mac with Windows. Then yesterday Apple announced the beta of Boot Camp which essentially does the same thing.</p><p>
</p><p>
This is all good news, but What I really need to be able to do is use the Mac OS for my development, and run my SQL code on Windows at the same time on the same machine. Ideally having an Windows image on a Mac so I can have Windows sandboxed as much as possible.</p><p>
</p><p>
Today Parellels announced the beta of <a href=""http://www.parallels.com/en/products/workstation/mac/"">Parallels Workstation 2.1</a>. I am going to try to scrape together funds now to buy one of the MacBook Pros. This is what I have been waiting for. Now I just need to find someone to buy my old PowerPC based Macs.</p>",2011-01-18 03:24:48.000,markdown
AJAX and security,AJAX-and-security,"<p>This <a  href=""http://www.darknet.org.uk/2006/04/ajax-is-your-application-secure-enough/"">article</a>  has already been posted on DIGG, but I thought I would blog about this since we just discussed this at the JaxFusion user group meeting last night.</p><p>
</p><p>
Ajax can solve and add security problems to your web app. This article goes over some of the different security problems that can arise from using Ajax. </p>",2011-01-18 03:24:48.000,markdown
New JaxFusion User Group Manager,NewJaxFusionUserGroupManager,"<p>Calvin Ward asked me if I would become the new JaxFusion User Group manager this week, and I accepted. </p><p>
</p><p>
I used to manage the Macromedia User Group in Tampa and really enjoyed my work with that group. I am looking forward to managing the group in Jacksonville. There is a terrific community of developers and engineers in this area. I also wanted to thank Calvin Ward, Steve ""Gus"" Gustafson and James Ahrens for doing such a great job of starting and running the club.</p>",2011-01-18 03:24:48.000,markdown
JaxFusion meeting tonight!,JaxFusion-meeting-tonight,"<p>The JaxFusion user group meeting is at 6:30 PM tonight at Vurv Technology. The presentation tonight will be on Ajax and CFAjax. This is the first meeting in several months, and we are expected a large turnout.</p><p>
</p><p>
There will be free pizza and other giveaways available at the meeting. </p>",2011-01-18 03:24:48.000,markdown
